CreateMeshBuilder
Cube,0.12,0.06,0.3
Translate,-2.5,4.77,0.0
SetColor,128,128,128

CreateMeshBuilder
AddVertex, -2.5, 5.25, -0.03
AddVertex, -2.5, 6.35, -0.03
AddVertex, 0.5, 6.35, -0.03
AddVertex, 0.5, 5.25, -0.03
AddVertex, -2.5, 5.25, 0.03
AddVertex, -2.5, 6.35, 0.03
AddVertex, 0.5, 6.35, 0.03
AddVertex, 0.5, 5.25, 0.03
AddFace, 0, 1, 2, 3
AddFace, 7, 6, 5, 4
LoadTexture, Pole_Single.png
SetTextureCoordinates, 0, 0, 1
SetTextureCoordinates, 1, 0, 0
SetTextureCoordinates, 2, 1, 0
SetTextureCoordinates, 3, 1, 1
SetTextureCoordinates, 4, 0, 1
SetTextureCoordinates, 5, 0, 0
SetTextureCoordinates, 6, 1, 0
SetTextureCoordinates, 7, 1, 1

CreateMeshBuilder
Cylinder, 6, -0.12, -0.12, 2
Translate, -2.5, 5.8, 0
LoadTexture, Pole_Pillar.png
SetTextureCoordinates, 0, 0.00, 0
SetTextureCoordinates, 1, 0.00, 1
SetTextureCoordinates, 2, 0.33, 0
SetTextureCoordinates, 3, 0.33, 1
SetTextureCoordinates, 4, 0.66, 0
SetTextureCoordinates, 5, 0.66, 1
SetTextureCoordinates, 6, 1.00, 0
SetTextureCoordinates, 7, 1.00, 1
SetTextureCoordinates, 8, 0.66, 0
SetTextureCoordinates, 9, 0.66, 1
SetTextureCoordinates, 10, 0.33, 0
SetTextureCoordinates, 11, 0.33, 1

ScaleAll,-1,1,1
