CreateMeshBuilder
AddVertex,-6,15,0
AddVertex,6,15,0
AddVertex,6,-1,0
AddVertex,-6,-1,0
AddVertex,0,15,-6
AddVertex,0,15,6
AddVertex,0,-1,6
AddVertex,0,-1,-6
AddFace2,0,1,2,3
AddFace2,4,5,6,7
GenerateNormals
LoadTexture,Tree_1.png
SetTextureCoordinates,0,0,0
SetTextureCoordinates,1,1,0
SetTextureCoordinates,2,1,1
SetTextureCoordinates,3,0,1
SetTextureCoordinates,4,0,0
SetTextureCoordinates,5,1,0
SetTextureCoordinates,6,1,1
SetTextureCoordinates,7,0,1
SetDecalTransparentColor,0,0,255
Rotate,0,1,0,45
Translate,-8,0,6

CreateMeshBuilder
AddVertex,-6,15,0
AddVertex,6,15,0
AddVertex,6,-1,0
AddVertex,-6,-1,0
AddVertex,0,15,-6
AddVertex,0,15,6
AddVertex,0,-1,6
AddVertex,0,-1,-6
AddFace2,0,1,2,3
AddFace2,4,5,6,7
GenerateNormals
LoadTexture,Tree_2.png
SetTextureCoordinates,0,0,0
SetTextureCoordinates,1,1,0
SetTextureCoordinates,2,1,1
SetTextureCoordinates,3,0,1
SetTextureCoordinates,4,0,0
SetTextureCoordinates,5,1,0
SetTextureCoordinates,6,1,1
SetTextureCoordinates,7,0,1
SetDecalTransparentColor,0,0,255
Rotate,0,1,0,30
Translate,-9,0,18

CreateMeshBuilder
AddVertex,-6,15,0
AddVertex,6,15,0
AddVertex,6,-1,0
AddVertex,-6,-1,0
AddVertex,0,15,-6
AddVertex,0,15,6
AddVertex,0,-1,6
AddVertex,0,-1,-6
AddFace2,0,1,2,3
AddFace2,4,5,6,7
GenerateNormals
LoadTexture,Tree_2.png
SetTextureCoordinates,0,0,0
SetTextureCoordinates,1,1,0
SetTextureCoordinates,2,1,1
SetTextureCoordinates,3,0,1
SetTextureCoordinates,4,0,0
SetTextureCoordinates,5,1,0
SetTextureCoordinates,6,1,1
SetTextureCoordinates,7,0,1
SetDecalTransparentColor,0,0,255
Rotate,0,1,0,30
Translate,-22,0,11

CreateMeshBuilder
AddVertex,-6,15,0
AddVertex,6,15,0
AddVertex,6,-1,0
AddVertex,-6,-1,0
AddVertex,0,15,-6
AddVertex,0,15,6
AddVertex,0,-1,6
AddVertex,0,-1,-6
AddFace2,0,1,2,3
AddFace2,4,5,6,7
GenerateNormals
LoadTexture,Tree_1.png
SetTextureCoordinates,0,0,0
SetTextureCoordinates,1,1,0
SetTextureCoordinates,2,1,1
SetTextureCoordinates,3,0,1
SetTextureCoordinates,4,0,0
SetTextureCoordinates,5,1,0
SetTextureCoordinates,6,1,1
SetTextureCoordinates,7,0,1
SetDecalTransparentColor,0,0,255
Rotate,0,1,0,45
Translate,-21,0,22

CreateMeshBuilder
AddVertex,-2.75,-0.5,0
AddVertex,-2.75,2,0
AddVertex,-2.75,2,25
AddVertex,-2.75,-0.5,25
AddFace2,0,1,2,3
GenerateNormals
LoadTexture,Fence.png
SetTextureCoordinates,0,0,1
SetTextureCoordinates,1,0,0
SetTextureCoordinates,2,2,0
SetTextureCoordinates,3,2,1
SetDecalTransparentColor,0,0,255

CreateMeshBuilder
Cylinder,8,0.05,0.05,2.75
Translate,-2.75,0.75,0.3
SetColor,80,72,64

CreateMeshBuilder
Cylinder,8,0.05,0.05,2.75
Translate,-2.75,0.75,12.2
SetColor,80,72,64

CreateMeshBuilder
Cylinder,8,0.05,0.05,2.75
Translate,-2.75,0.75,12.8
SetColor,80,72,64

CreateMeshBuilder
Cylinder,8,0.05,0.05,2.75
Translate,-2.75,0.75,24.7
SetColor,80,72,64

CreateMeshBuilder
AddVertex,-16,-1,0
AddVertex,-16,2.5,0
AddVertex,-16,2.5,25
AddVertex,-16,-1,25
AddFace2,0,1,2,3
GenerateNormals
LoadTexture,Bush.png
SetTextureCoordinates,0,0,1
SetTextureCoordinates,1,0,0
SetTextureCoordinates,2,2,0
SetTextureCoordinates,3,2,1
SetDecalTransparentColor,0,0,255

ScaleAll,-1,1,1
